,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space"
02/01/2021 23:53:45,100,100,100,63,65,66,2494.34253,2494.34253,12.9957256,9.964965,0.0211799424,99.7737,51.4843979,4.05781555,3.82382584,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:46,100,100,100,63,64,65,2494.342,2494.342,12.9416351,9.951455,0.02050849,99.77368,51.4844437,4.05781937,3.823822,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:47,100,100,100,63,64,66,2494.34229,2494.34229,12.93456,9.913585,0.02282791,99.77369,51.4851723,4.05787659,3.8237648,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:48,100,100,100,64,65,65,2494.34229,2494.34229,12.927063,9.926109,0.02096627,99.77369,51.4913673,4.058365,3.82327652,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:49,100,100,100,63,64,65,2494.342,2494.342,13.0320387,9.993717,0.0216224045,99.77369,51.4934464,4.058529,3.82311249,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:50,100,100,100,64,64,66,2494.342,2494.342,13.0409708,10.0327806,0.0207373984,99.77369,51.4895744,4.05822372,3.82341766,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:51,100,100,100,65,63,66,2494.34229,2494.34229,12.9534931,9.951422,0.021591926,99.77369,51.4893837,4.05820847,3.823433,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:52,100,100,100,64,64,66,2494.3418,2494.3418,12.8588467,9.881787,0.0205542818,99.77367,51.48764,4.058071,3.82357025,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:53,100,100,100,64,64,66,2494.34277,2494.34277,12.9761438,9.974063,0.0215613674,99.77371,51.4726372,4.05688858,3.82475281,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:54,100,100,100,64,65,66,2494.34229,2494.34229,13.05875,10.0430565,0.0206916016,99.77369,51.62524,4.06891632,3.812725,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
